ENS_kWh
-0.0
-0.7462153978962216
-0.38378219630703364
-0.35415212284955094
-0.3017414388744698
-0.22282938397214622
-0.1602885551637258
-0.3215300037158911
-0.20960486131131026
-0.2998942551359017
-0.24333862901525935
-0.30475600668223296
-0.2829894423457002
-0.2504754653011019
-0.23026731164594444
-0.336898154311239
-0.25274457118605154
-0.30814175023683277
-0.310371074972257
-0.3317691406146235
-0.4416391071329167
-0.5130181077666204
-0.8650629125482695
-0.7246484379767687
34.94611374469224
0.8367746702028594
106.5506711349073
-6.420422141533038
-7.4823952950585095
1.7655639516943382
9.993730496363598
0.739430451554286
0.43227984230751365
0.3706565015094981
0.3231336735594514
0.3152741864956374
0.2545411942177071
0.31308931547635416
0.32273697019460873
0.3314009113209147
0.27576654100475395
0.21556328393222346
0.23652805205980534
0.28332640934501885
0.23508005614321195
0.2067386822303858
0.19607923548338677
0.2195821231633156
0.17736737562505128
0.19460154301165583
0.20162954447395204
0.2324310712444443
0.20647912422470865
0.27112279409163476
1.5088616753206392
1.136958478339668
0.5172331202585484
0.5756403431862139
0.5269872479408114
0.49619178294122235
0.8493683775704092
0.8691922789870299
0.8871257111059723
0.3995980272908126
0.774965533818336
0.9768953882147625
1.0462934338984198
0.6125607396960845
0.7231352744095579
0.6810948291999764
0.5339984397402029
0.4190882569837858
0.2155397150056295
0.20017467830629743
0.18445986802865003
0.20816636343327113
0.1870256009262909
0.1446917246157904
0.14541984274784397
0.15456958063558357
0.18048583619367017
0.16003961594031987
0.1687101607928931
0.15250910526880915
0.12118924332588564
0.13587482638329773
0.16649665388665935
0.16584629612388424
0.21588922876071134
0.23859613510630728
0.24538347333982455
0.3661944324080367
0.7095451769787694
0.48063766748864495
0.2912566467229822
0.26572329980244197
0.49188422621834904
