1178,336924.4398,3065160.099
1179,336941.8266,3065179.937
1180,336959.2378,3065201.6
1181,336974.2199,3065224.512
1182,336987.3109,3065243.191
1183,336996.1225,3065261.928
1184,337004.9667,3065283.097
1185,337012.5392,3065300.634
1186,337003.7446,3065328.731
1187,336985.0056,3065344.796
1188,336960.7156,3065357.286
1189,336941.3817,3065374.576
1190,336912.9942,3065400.655
1191,336896.2282,3065427.033
1192,336901.3147,3065441.562
1193,336898.6561,3065471.249
1194,336897.7764,3065496.806
1195,336897.4998,3065521.746
1196,336902.6761,3065542.964
1197,336910.9172,3065564.75
1198,336917.9356,3065586.551
1199,336926.7716,3065607.112
1200,336937.9875,3065622.775
1201,336961.3072,3065629.152
1202,336983.4206,3065636.762
1203,336993.0023,3065641.52
1204,337002.5019,3065646.237
1205,337020.931,3065652.68
1206,337040.0775,3065667.02
1207,337045.2089,3065669.667
1208,337070.0114,3065660.232
1209,337078.4908,3065646.158
1210,337057.3166,3065675.912
1211,337042.5678,3065676.166
1212,337032.6653,3065676.336
1213,337010.7924,3065676.629
1214,336978.6186,3065678.293
1215,336875.1001,3064704.155
1216,336860.1888,3064013.546
1217,336234.3041,3063411.574
1218,336232.9471,3063415.167
1219,336228.425,3063427.141
1220,336224.6455,3063432.129
1221,336224.051,3063432.897
1222,336222.6248,3063434.739
1223,336218.6805,3063439.835
1224,336215.8262,3063444.71
1225,336213.4317,3063450.39
1226,336213.2151,3063450.904
1227,336210.9133,3063456.364
1228,336210.2738,3063457.882
1229,336282.835,3063462.677
1230,336279.8514,3063462.812
1231,336269.8656,3063463.75
1232,336283.2932,3063464.336
1233,336206.0974,3063466.575
1234,336237.4457,3063466.596
1235,336205.318,3063468.179
1236,336204.9381,3063468.961
1237,336209.0094,3063469.233
1238,336208.4753,3063469.283
1239,336206.8587,3063469.433
1240,337035.3876,3063490.768
1241,337013.6242,3063492.554
1242,337055.0326,3063492.617
1243,336291.8368,3063494.064
1244,336983.806,3063496.329
1245,337083.7906,3063496.739
1246,337107.3841,3063501.995
1247,336960.0527,3063502.202
1248,337129.6115,3063507.207
1249,336938.8297,3063507.541
1250,336297.1384,3063508.663
1251,337150.2696,3063513.342
1252,336911.4877,3063514.953
1253,337172.648,3063520.363
1254,336886.02,3063521.857
1255,336302.2191,3063523.303
1256,337197.3545,3063530.507
